1339,Gary Oldman
1339,Keanu Reeves
1339,vampires
1339,Winona Ryder
1343,horror
1343,Martin Scorsese
1343,remake
1343,Robert De Niro
1347,franchise
1347,Johnny Depp
1347,Robert Englund
1347,Wes Craven
1358,Billy Bob Thornton
1358,directorial debut
1358,disability
1358,John Ritter
1358,mental illness
1370,Bruce Willis
1370,Renny Harlin
1370,William Sadler
1483,James Spader
1500,80s soundtrack
1500,anti-hero
1500,assassin
1500,Dan Aykroyd
1500,dark comedy
1500,hit men
1500,John Cusack
1500,Minnie Driver
1527,aliens
1527,Bruce Willis
1527,campy
1527,futuristic
1527,Gary Oldman
1527,Luc Besson
1527,Milla Jovovich
1527,satirical
1527,sci-fi
1587,adventure
1587,Arnold Schwarzenegger
1587,Fantasy
1644,Classic teen horror
1644,Freddie Prinze Jr.
1644,horror
1644,Jennifer Love Hewitt
1644,predictable
1644,Ryan Phillippe
1644,Sarah Michelle Gellar
1653,dystopia
1653,Ethan Hawke
1653,genetic engineering
1653,genetics
1653,Jude Law
1653,sci-fi
1653,Uma Thurman
1673,Mark Wahlberg
1673,Paul Thomas Anderson
1673,Philip Seymour Hoffman
1673,Porno Industry
1680,alternate reality
1680,British
1680,Gwyneth Paltrow
1721,based on a true story
1721,catastrophe
1721,chick flick
1721,disaster
1721,Leonardo DiCaprio
1721,Oscar (Best Cinematography)
1721,Oscar (Best Directing)
1721,Oscar (Best Picture)
1721,romance
1721,sentimental
1721,true story
1748,cult film
1748,dystopia
1748,sci-fi
1748,steampunk
1777,1980s
1777,80's
1777,Adam Sandler
1777,chick flick
1777,Drew Barrymore
1777,Jon Lovitz
1784,Helen Hunt
1784,Jack Nicholson
1784,Oscar (Best Actor)
1784,Oscar Winner
1821,Gay Lead Character
1821,homosexuality
1821,jennifer aniston
1821,Paul Rudd
1866,hitman
1866,sexuality
1873,based on a book
1873,Claire Danes
1873,Geoffrey Rush
1873,Liam Neeson
1873,Uma Thurman
1895,Ethan Embry
1895,high school
1895,Jason Segel
1895,Jennifer Love Hewitt
1895,Lauren Ambrose
1895,Seth Green
1895,teen
1895,Teen movie
1921,black and white
1921,low budget
1921,mathematics
1921,notable soundtrack
1921,paranoid
1921,psychology
1950,racism
1950,Sidney Poitier
1955,1970s
1955,divorce
1955,Dustin Hoffman
1955,Meryl Streep
1955,Oscar (Best Actor)
1955,Oscar (Best Directing)
1955,Oscar (Best Picture)
1955,Oscar (Best Supporting Actress)
1962,Dan Aykroyd
1962,Drama
1962,Morgan Freeman
1962,old age
1962,Oscar
1962,racism
1965,black comedy
1965,cult classic
1965,Emilio Estevez
1965,punk
1965,surreal
1966,deadpan
1966,dialogue driven
1966,Manhattan
1966,upper class
1970,franchise
1970,Patricia Arquette
1970,Robert Englund
1971,franchise
1971,Renny Harlin
2009,Charlton Heston
2009,dystopia
2009,twist ending
2010,based on a book
2010,Fritz Lang
2011,sci-fi
2011,sequel
2012,Christopher Lloyd
2012,Michael J. Fox
2012,sci-fi
2012,science fiction
2012,sequel
2012,time travel
2012,western
2022,controversial
2022,edgy
2022,Martin Scorsese
2028,Matt Damon
2028,Sniper
2028,Steven Spielberg
2028,Tom Hanks
2028,Vin Diesel
2028,World War II
2059,Dennis Quaid
2059,family
2059,Lindsay Lohan
2059,London
2059,remake
2059,twins
2105,Jeff Bridges
2105,sci-fi
2105,virtual reality
2115,Steven Spielberg
2117,adapted from:book
2117,based on a book
2117,based on book
2117,based on novel
2117,dystopia
2117,fascism
2118,Adaptation
2118,adapted from:book
2118,based on a book
2118,Christopher Walken
2118,David Cronenberg
2120,adapted from:book
2120,based on a book
2120,Stephen King
2125,Anjelica Huston
2125,Drew Barrymore
2125,fairy tale
2125,romance
2132,based on a play
2132,dialogue driven
2132,Elizabeth Taylor
2132,Richard Burton
2134,1980s
2134,Anthony Michael Hall
2134,John Hughes
2134,Robert Downey Jr.
2134,teen
2140,puppets
2153,Based on a TV show
2153,Eddie Izzard
2153,Ralph Fiennes
2153,Sean Connery
2153,Uma Thurman
2176,Alfred Hitchcock
2176,James Stewart
2176,long takes
2193,fantasy
2193,George Lucas
2193,Ron Howard
2193,Val Kilmer
2231,Edward Norton
2231,gambling
2231,John Malkovich
2231,John Turturro
2231,Matt Damon
2231,poker
2245,Harrison Ford
2245,Sigourney Weaver
2248,1980s
2248,high school
2248,John Cusack
2248,Lili Taylor
2248,Romance
2248,teen
2262,Brat Pack
2262,break-up
2262,BREAKUPS AND DIVORCES
2262,Demi Moore
2262,James Belushi
2262,Rob Lowe
2269,adultery
2269,Demi Moore
2269,Robert Redford
2269,Woody Harrelson
2288,aliens
2288,based on a book
2288,John Carpenter
2288,Kurt Russell
2288,remake
2288,shape shifter
2297,afterlife
2297,based on a book
2297,Cuba Gooding Jr.
2297,Robin Williams
2297,suicide
2297,surreal
2313,Anthony Hopkins
2313,based on a true story
2313,based on book
2313,black and white
2313,David Lynch
2313,true story
2318,child abuse
2318,dark comedy
2318,dark humor
2318,Philip Seymour Hoffman
2318,rape
2321,black and white
2321,coming of age
2321,heartwarming
2321,Reese Witherspoon
2321,stylized
2395,Bill Murray
2395,deadpan
2395,high school
2395,quirky
2395,Wes Anderson
2402,action
2402,shallow plot
2402,Sylvester Stallone
2403,action
2403,post-traumatic stress disorder
2403,social commentary
2403,special forces
2403,Sylvester Stallone
2404,action
2404,Golden Raspberry (Worst Actor)
2404,holy war
2404,Sylvester Stallone
2413,quirky
2413,Tim Curry
2432,cancer
2432,Divorce
2432,Ed Harris
2432,family
2432,Julia Roberts
2432,Susan Sarandon
2432,terminal illness
2528,Farrah Fawcett
2528,futuristic
2528,Michael York
2528,post-apocalyptic
2528,sci-fi
2529,Charlton Heston
2529,dystopia
2529,post-apocalyptic
2529,twist ending
2542,British
2542,dark comedy
2580,drugs
2580,Katie Holmes
2580,multiple storylines
2580,Timothy Olyphant
2596,coming of age
2596,cult film
2596,punk
2599,black comedy
2599,dark comedy
2599,high school
2599,lesbian
2599,Matthew Broderick
2599,politics
2599,Reese Witherspoon
2599,satirical
2599,teen
2640,based on a comic
2640,comic book
2640,Marlon Brando
2640,superhero
2664,1950s
2707,conspiracy
2707,Jeff Bridges
2707,terrorism
2728,Biography
2728,History
2728,Rome
2728,Stanley Kubrick
2729,based on a book
2729,James Mason
2729,Stanley Kubrick
2730,18th century
2730,Kubrick
2730,long
2730,narrated
2730,Oscar (Best Cinematography)
2730,Stanley Kubrick
2732,French
2732,love triangles
2750,nostalgia
2750,nostalgic
2750,radio
2750,Seth Green
2750,Woody Allen
2764,Steve McQueen
2793,bad cgi
2793,sequel
2793,werewolf
2804,Christmas
2916,Arnold Schwarzenegger
2916,dystopia
2916,Philip K. Dick
2926,1960s
2926,60s
2926,civil rights
2926,John Waters
2926,rock and roll
2926,segregation
2926,teen
2942,dance
2966,David Lynch
2966,road trip
2968,funny
2968,history
2968,John Cleese
2968,Sean Connery
2968,Terry Gilliam
2968,time travel
2973,philosophical
2973,Woody Allen
3005,Angelina Jolie
3005,based on a book
3005,Denzel Washington
3005,Queen Latifah
3005,serial killer
3018,based on a short story
3018,campy
3018,cult classic
3018,H.P. Lovecraft
3018,horror
3018,mad scientist
3018,splatter
3019,addiction
3019,DRUG ADDICTION
3019,drugs
3019,Gus Van Sant
3019,Heather Graham
3087,Bill Murray
3105,based on a book
3105,based on a true story
3105,Robert De Niro
3105,Robin Williams
3148,abortion
3148,adapted from:book
3148,based on a book
3148,charlize theron
3148,Incest
3148,Michael Caine
3148,orphanage
3148,orphans
3148,Oscar (Best Supporting Actor)
3148,Paul Rudd
3148,Tobey Maguire
3160,addiction
3160,depression
3160,julianne moore
3160,melancholy
3160,multiple storylines
3160,Philip Seymour Hoffman
3160,Tom Cruise
3186,Angelina Jolie
3186,based on a true story
3186,mental illness
3186,suicide
3186,winona ryder
3198,based on a book
3198,based on a true story
3198,Dustin Hoffman
3198,prison
3198,Steve McQueen
3210,1980s
3210,classic
3210,ensemble cast
3210,high school
3210,Nicolas Cage
3210,Sean Penn
3210,teen
3255,baseball
3255,feminism
3255,madonna
3255,sports
3255,Tom Hanks
3255,women
3255,World War II
3261,Matt Dillon
3261,relationships
3261,seattle
3271,based on a book
3271,Gary Sinise
3271,John Malkovich
3275,brothers
3275,dark humor
3275,Irish
3275,Mafia
3275,silly
3275,twins
3275,vigilantism
3363,friendship
3363,George Lucas
3363,Harrison Ford
3363,rock and roll
3363,teen
3408,based on a true story
3408,Julia Roberts
3408,Oscar (Best Actress)
3408,social commentary
3408,true story
3441,Charlie Sheen
3441,Patrick Swayze
3441,war
3499,adapted from:book
3499,based on a book
3499,based on book
3499,Stephen King
3545,based on a play
3545,bisexual
3545,Germany
3545,Liza Minnelli
3545,Oscar (Best Cinematography)
3545,Oscar (Best Directing)
3545,World War II
3551,Dustin Hoffman
3730,Francis Ford Coppola
3730,Gene Hackman
3730,Harrison Ford
3730,paranoia
3745,animation
3745,post-apocalyptic
3745,sci-fi
3745,space
3826,Kevin Bacon
3932,adapted from:book
3932,based on a book
3932,mad scientist
3969,alcoholism
3969,haley joel osment
3969,helen hunt
3969,inspirational
3969,kevin spacey
4020,cate blanchett
4020,Hilary Swank
4020,Katie Holmes
4020,Keanu Reeves
4020,psychic power
4020,Sam Raimi
4029,Alec Baldwin
4029,Julia Stiles
4029,Philip Seymour Hoffman
4029,Sarah Jessica Parker
4036,1920s
4036,Eddie Izzard
4036,John Malkovich
4036,Udo Kier
4036,vampire
4036,vampires
4036,Willem Dafoe
4041,Richard Gere
4085,action
4085,Eddie Murphy
4085,police
4223,Ed Harris
4223,Joseph Fiennes
4223,Jude Law
4223,Nazis
4223,Rachel Weisz
4223,Russia
4223,sniper
4223,World War II
4226,black and white
4226,cult film
4226,imdb top 250
4226,Mindfuck
4226,nonlinear
4226,psychology
4226,stylized
4226,twist ending
4327,Charles Bronson
4327,Eli Wallach
4327,Steve McQueen
4327,western
4327,Yul Brynner
4361,1980s
4361,cross-dressing
4361,drag
4361,Dustin Hoffman
4361,Oscar (Best Supporting Actress)
4467,Eric Idle
4467,fantasy
4467,imagination
4467,story-in-a-story
4467,Terry Gilliam
4467,Uma Thurman
4616,high school
4616,Morgan Freeman
4616,true story
4621,babies
4621,John Travolta
4621,Kirstie Alley
4639,Billy Crystal
4639,Catherine Zeta-Jones
4639,Hank Azaria
4639,John Cusack
4639,Julia Roberts
4639,movie business
4639,Seth Green
4642,based on a play
4642,Berlin
4642,campy
4642,cult film
4642,directorial debut
4642,Germany
4642,music
4642,musical
4642,queer
4642,quirky
4642,sexuality
4642,transgender
4734,cameos
4734,cult film
4734,Kevin Smith
4734,parody
4734,Stoner Movie
4734,view askew
4881,Billy Bob Thornton
4881,black and white
4881,Coen Brothers
4881,James Gandolfini
4881,narrated
4881,scarlett johansson
4896,based on a book
4896,fantasy
4896,magic
4896,Wizards
4995,jennifer connelly
4995,mental illness
4995,paul bettany
4995,psychology
4995,Russell Crowe
4995,schizophrenia
4995,true story
5010,Eric Bana
5010,Orlando Bloom
5010,Ridley Scott
5010,war
5065,Debra Messing
5065,Richard Gere
5222,lesbian
5222,queer
5222,relationships
5222,sexuality
5388,Al Pacino
5388,Christopher Nolan
5388,Robin Williams
5418,action
5418,amnesia
5418,assassin
5418,based on a book
5418,Clive Owen
5418,Franka Potente
5418,Matt Damon
5464,1930s
5464,Daniel Craig
5464,father-son relationship
5464,Jude Law
5464,organized crime
5464,Oscar (Best Cinematography)
5464,Tom Hanks
5540,Ancient Greeks
5540,Claymation
5540,mythology
5577,adolescence
5577,Claire Danes
5577,dramedy
5577,Jeff Goldblum
5577,Kieran Culkin
5577,Ryan Phillippe
5608,based on a true story
5608,German
5608,mass behavior
5608,over-the-top ending
5608,prison
5608,psychology
5617,BDSM
5617,black comedy
5617,James Spader
5617,Maggie Gyllenhaal
5617,sexuality
5690,Studio Ghibli
5690,tear jerker
5690,World War II
5690,WWII
5903,Amazing Cinematography
5903,dystopia
5945,based on a book
5945,Depressing
5945,Jack Nicholson
5945,Kathy Bates
5945,road trip
5995,Adrien Brody
5995,historical
5995,holocaust
5995,Nazis
5995,Poland
5995,Roman Polanski
5995,true story
5995,World War II
6001,Martin Scorsese
6001,Robert De Niro
6001,Sandra Bernhard
6003,adapted from:book
6003,based on a book
6003,directorial debut
6003,George Clooney
6003,Julia Roberts
6003,Sam Rockwell
6187,Capital Punishment
6187,Death penalty
6187,Kate Winslet
6187,Kevin Spacey
6250,alien invasion
6250,aliens
6250,based on a book
6250,Morgan Freeman
6250,Stephen King
6287,Adam Sandler
6287,Jack Nicholson
6287,John Turturro
6297,Adapted from book
6297,based on a book
6297,children
6297,curse
6297,Patricia Arquette
6297,Shia LeBoeuf
6502,British
6502,london
6502,Zombie
6564,Angelina Jolie
6753,Haley Joel Osment
6753,Michael Caine
6753,Robert Duvall
6867,charming
6867,cute
6867,depression
6867,friendship
6867,interesting characters
6867,loneliness
6867,Michelle Williams
6867,quirky
6867,small town
6873,black comedy
6873,Catherine Zeta-Jones
6873,Coen Brothers
6873,divorce
6873,George Clooney
6942,Bill Nighy
6942,Billy Bob Thornton
6942,british
6942,ensemble cast
6942,Hugh Grant
6942,Keira Knightley
6942,multiple storylines
6942,Romance
7001,aliens
7001,disturbing
7001,Donald Sutherland
7001,Jeff Goldblum
7001,Leonard Nimoy
7001,remake
7076,car chase
7076,Steve McQueen
7154,chick flick
7154,college
7154,education
7154,feminism
7154,Julia Roberts
7154,Julia Stiles
7154,Kirsten Dunst
7154,Maggie Gyllenhaal
7162,Jude Law
7162,Nicole Kidman
7162,Renee Zellweger
7162,War
7325,Based on a TV show
7325,Ben Stiller
7325,Crime
7325,drugs
7325,Owen Wilson
7325,Vince Vaughn
7325,Will Ferrell
7361,Jim Carrey
7361,romance
7361,surreal
7371,cult film
7371,disturbing
7371,narrated
7502,not a movie
8361,apocalypse
8361,catastrophe
8361,climate change
8361,Environment
8361,Environmental
8361,natural disaster
8361,propaganda
8533,Boring
8533,chick flick
8533,CLASS DIFFERENCES
8533,memory loss
8533,Rachel McAdams
8533,Romance
8533,Ryan Gosling
8641,Ben Stiller
8641,Christina Applegate
8641,jack black
8641,Paul Rudd
8641,Steve Carell
8641,Vince Vaughn
8641,Will Ferrell
8665,action
8665,amnesia
8665,assassin
8665,based on a book
8665,conspiracy
8665,Matt Damon
8807,Neil Patrick Harris
8807,stoner comedy
8910,Dustin Hoffman
8910,Jude Law
8910,Mark Wahlberg
8910,Naomi Watts
8910,philosophy
8910,satire
8914,clever
8914,complex
8914,Complicated
8914,complicated plot
8914,directorial debut
8914,low budget
8914,mindfuck
8914,sci-fi
8914,time travel
8966,adultery
8966,biography
8966,biopic
8966,gay
8966,homosexuality
8966,Liam Neeson
8966,Peter Sarsgaard
8966,psychology
8966,queer
8966,science
8966,sex
8966,sexuality
8966,social commentary
30707,boxing
30707,Clint Eastwood
30707,drama
30707,hilary swank
30707,Morgan Freeman
30707,narrated
30707,Oscar Winner
30707,sports
30810,Bill Murray
30810,Cult Classic
30810,off-beat comedy
30810,Owen Wilson
30810,quirky
30810,visually appealing
30810,Wes Anderson
31685,Eva Mendes
31685,Kevin James
31685,Will Smith
33166,cultural conflict
33166,multiple storylines
33166,overrated
33166,race issues
33166,racism
33166,Sandra Bullock
33660,Biography
33660,boxing
33660,great depression
33660,RenÃ©e Zellweger
33660,Russell Crowe
33660,sports
33660,true story
33794,based on a comic
33794,batman
33794,comic book
34048,adapted from:book
34048,alien invasion
34048,aliens
34048,based on a book
34048,Dakota Fanning
34048,remake
34048,sci-fi
34048,Steven Spielberg
34048,Tim Robbins
34048,Tom Cruise
34319,action
34319,dystopia
34319,Ewan McGregor
34319,future
34319,genetics
34319,Scarlett Johansson
34319,scifi
34319,Steve Buscemi
34405,assassin
34405,based on a TV show
34405,cult film
34405,dystopia
34405,sci-fi
34405,space
34437,Bill Murray
34437,Jim Jarmusch
34437,quirky
34437,road trip
34542,bears
34542,biopic
34542,documentary
39183,bittersweet
39183,Heath Ledger
39183,homosexuality
39183,literary adaptation
39183,Oscar (Best Directing)
39183,Oscar (Best Picture)
39183,sexuality
40278,Jake Gyllenhaal
40278,Middle East
40278,War
40583,complicated
40583,George Clooney
40583,israel
40583,Matt Damon
40583,middle east
40583,oil
40583,Political
40583,political thriller
40583,world politics
40629,adapted from:book
40629,based on a book
40629,chick flick
40629,Classic
40629,Donald Sutherland
40629,England
40629,Jane Austen
40629,Keira Knightley
40629,romance
40732,overrated
44191,comic book
44555,1980s
44555,Berlin
44555,East Germany
44555,Germany
44555,Oscar (Best Foreign Language Film)
44555,Oscar Winner
44555,Stasi
44761,high school
44761,Joseph Gordon-Levitt
44761,pretentious
45720,Anne Hathaway
45720,based on a book
45720,Chick flick
45720,fashion
45720,Meryl Streep
45720,New York
45720,Paris
45728,dialogue driven
45728,Kevin Smith
45728,quotable
45728,rosario dawson
45728,view askew
46578,overrated
46965,B-movie
46965,campy
46965,Cult film
46965,quotable
46965,Samuel L. Jackson
46970,Sacha Baron Cohen
46970,Will Ferrell
47099,based on a true story
47099,poverty
47099,San Francisco
47099,Will Smith
47200,adrenaline
47200,Jason Statham
47629,based on a true story
47629,biographical
47629,biography
47629,biopic
47629,England
47629,politics
47629,royalty
47629,strong female lead
47629,true story
48082,artsy
48082,Charlotte Gainsbourg
48082,Gael GarcÃƒÂ_a Bernal
48082,Michel Gondry
48082,surreal
48516,Alec Baldwin
48516,Crime
48516,gangsters
48516,Jack Nicholson
48516,Leonardo DiCaprio
48516,Mafia
48516,Mark Wahlberg
48516,Martin Scorsese
48516,Matt Damon
48516,organized crime
48516,police corruption
48516,remake
48516,undercover cop
48516,violence
48738,Africa
48738,based on a book
48738,based on a true story
48738,Forest Whitaker
48738,genocide
48738,Gillian Anderson
48738,History
48738,Idi Amin
48738,James McAvoy
48738,Oscar Nom 2007
48738,Uganda
48738,violent
49286,break-up
49286,Cameron Diaz
49286,Jack Black
49286,Jude Law
49286,Kate Winslet
49286,Romance
49286,romantic comedy
50872,animation
50872,Disney
50872,pixar
50872,talking animals
51662,artistic
51662,based on a comic
51662,Epic
51662,Frank Miller
51662,Gerard Butler
51662,stylized
52604,Anthony Hopkins
52604,courtroom drama
52604,murder
52604,Ryan Gosling
52722,adapted from:comic
52722,based on a comic
52722,comic book
52722,Kirsten Dunst
52722,Marvel
52722,superhero
52973,Jason Segel
52973,Katherine Heigl
52973,Paul Rudd
52973,pregnancy
52973,Seth Rogen
53123,Ireland
53123,London
53123,Oscar (Best Music - Original Song)
53123,songwriting
53519,classic car
53519,dialogue
53519,Kurt Russell
53519,Quentin Tarantino
53519,Rosario Dawson
53519,Zoe Bell
53972,action
53972,bruce willis
53972,hackers
53972,Justin Long
53972,Timothy Olyphant
53972,unrealistic
54286,action
54286,assassin
54286,based on a book
54286,Matt Damon
54286,spy thriller
55118,Naomi Watts
55118,rape
55118,Russian mafia
55118,Viggo Mortensen
55247,adapted from:book
55247,Alaska
55247,based on a book
55247,based on a true story
55247,road trip
55247,Sean Penn
55247,self discovery
55247,true story
55280,boring
55280,delusion
55280,delusional
55280,Emily Mortimer
55280,mental illness
55280,Ryan Gosling
55290,Casey Affleck
55290,Ed Harris
55290,kidnapping
55290,Morgan Freeman
55290,pedophile
55290,police investigation
55290,twist
55765,Denzel Washington
55765,Ridley Scott
55765,Russell Crowe
55814,based on a book
55814,based on a true story
55814,French
55814,true story
56587,friendship
56587,Jack Nicholson
56587,Morgan Freeman
56782,Daniel Day-Lewis
56782,overrated
56949,chick flick
56949,Ed Burns
56949,James Marsden
56949,Judy Greer
56949,Katherine Heigl
56949,marriage
56949,romantic comedy
57669,black comedy
57669,dark comedy
58559,based on a comic
58559,Batman
58559,Christian Bale
58559,Gary Oldman
58559,Heath Ledger
58559,Michael Caine
58803,based on a book
58803,based on a true story
58803,con artists
58803,gambling
58803,Kevin Spacey
58803,Las Vegas
58803,mathematics
58803,predictable
58998,break-up
58998,Jason Segel
58998,Paul Rudd
59369,action
59369,kidnapping
59369,Liam Neeson
59369,revenge
59387,beautiful
59387,fantasy world
59387,imagination
59387,story-in-a-story
59387,storytelling
59387,stunts
59387,suicide attempt
59387,visually stunning
59784,Angelina Jolie
59784,animation
59784,Dustin Hoffman
59784,Jack Black
59784,pixar
59784,Seth Rogen
60040,comic book
60040,Ed Norton
60040,Edward Norton
60040,Tim Roth
60069,animated
60069,dystopia
60069,oscar
60069,pixar
60069,Post apocalyptic
60069,post-apocalyptic
60069,robots
60069,Sci-Fi
60069,social commentary
60069,space
60072,Angelina Jolie
60072,James McAvoy
60072,plot twist
60074,anti-hero
60074,bad script
60074,Charlize Theron
60074,Jason Bateman
60074,superhero
60074,Will Smith
61240,adapted from:book
61240,based on a book
61240,coming of age
61240,swedish
61240,vampire
61240,vampires
63131,Elizabeth Banks
63131,Paul Rudd
63131,Seann William Scott
63859,animation
63859,talking animals
63992,audience intelligence underestimated
63992,fantasy
63992,high school
63992,Kristen Stewart
63992,so bad it's good
63992,unintentional comedy
63992,vampires
64575,Amy Adams
64575,based on a play
64575,Catholicism
64575,Christianity
64575,dialogue driven
64575,great acting
64575,Meryl Streep
64575,Philip Seymour Hoffman
64575,religion
64575,thought-provoking
64614,classic car
64614,Clint Eastwood
64614,culture clash
64614,mentor
64614,racism
64614,revenge
64839,sport:professional wrestling
64839,sports
64969,Bradley Cooper
64969,feel-good
64969,Jim carrey
64969,Motivation
64969,optimism
64969,positive thinking
64969,Zooey Deschanel
66097,based on a book
66097,claymation
66097,Neil Gaiman
66097,stop motion
66934,anti-hero
66934,musical
66934,Neil Patrick Harris
66934,not a movie
66934,short
66934,too short
67087,Andy Samberg
67087,bromance
67087,bromantic
67087,brother-brother relationship
67087,brothers
67087,friendship
67087,gay friendly
67087,J.K. Simmons
67087,Jon Favreau
67255,based on a book
67255,cinematography
67255,hackers
67255,rape
67255,swedish
67734,Jesse Eisenberg
67734,Kristen Stewart
67734,Ryan Reynolds
68157,Brad Pitt
68157,Eli Roth
68157,Nazis
68157,Quentin Tarantino
68157,World War II
68237,artificial intelligence
68237,Kevin Spacey
68237,plot twist
68237,psychology
68237,Sam Rockwell
68237,Sci-fi
68237,space
68791,artificial intelligence
68791,Christian Bale
68791,Helena Bonham Carter
68791,post-apocalyptic
68791,Sam Worthington
68791,sci-fi
68954,adventure
68954,computer animation
68954,friendship
68954,Pixar
68954,predictable
68954,talking animals
68954,tear jerker
69122,Heather Graham
69122,Las Vegas
69481,Guy Pearce
69481,Iraq
69481,Iraq War
69481,Jeremy Renner
69481,Middle East
69481,Ralph Fiennes
69481,War
69757,chick flick
69757,cute
69757,Joseph Gordon-Levitt
69757,Zooey Deschanel
69844,Alan Rickman
69844,based on a book
69844,fantasy
69844,Helena Bonham Carter
69844,magic
71057,dystopia
71057,Elijah Wood
71057,Jennifer Connelly
71057,man versus machine
71057,post-apocalyptic
71057,predictable
71057,sci-fi
72226,based on a book
72226,Bill Murray
72226,George Clooney
72226,Jason Schwartzman
72226,Meryl Streep
72226,Owen Wilson
72226,stop motion
72226,Willem Dafoe
72641,American Football
72641,based on a true story
72641,family
72641,feel good
72641,inspirational
72641,kindness of strangers
72641,racism
72641,Sandra Bullock
72641,sports
72641,true story
72998,aliens
72998,cliched plot
72998,futuristic
72998,military
72998,sci-fi
72998,Sigourney Weaver
72998,special effects
72998,style over substance
72998,war
74789,Alan Rickman
74789,Anne Hathaway
74789,Crispin Glover
74789,Helena Bonham Carter
74789,Johnny Depp
74789,Stephen Fry
74789,Tim Burton
76093,animation
76093,Gerard Butler
76251,adapted from:comic
76251,comic book
76251,superhero
77561,based on a comic
77561,Don Cheadle
77561,Gwyneth Paltrow
77561,Jon Favreau
77561,Mickey Rourke
77561,Robert Downey Jr.
77561,Sam Rockwell
77561,Samuel L. Jackson
77561,Scarlett Johansson
77561,sequel
78499,Pixar
78499,tear jerker
78499,Tom Hanks
79091,animation
79091,Steve Carell
79132,Christopher Nolan
79132,Cillian Murphy
79132,clever
79132,Ellen Page
79132,Joseph Gordon-Levitt
79132,Leonardo DiCaprio
79132,mindfuck
79132,visually appealing
79293,Angelina Jolie
79702,based on a comic
79702,Edgar Wright
79702,funny
79702,geeky
79702,Kieran Culkin
79702,Michael Cera
79702,music
79702,quirky
79702,stylized
79702,video games
79702,visually appealing
80463,computers
80463,David Fincher
80463,true story
80489,Ben Affleck
80489,Direction
80549,dialogue
80549,Emma Stone
80549,high school
80549,sexuality
80549,virginity
80549,witty
81229,assassin
81229,Helen Mirren
81229,Mary-Louise Parker
81229,Morgan Freeman
81229,Richard Dreyfuss
81562,true story
81591,alter ego
81591,atmospheric
81591,ballet
81591,Natalie Portman
81591,Winona Ryder
81845,based on a true story
81845,Colin Firth
81845,England
81845,Helena Bonham Carter
81845,therapy
81847,adapted from:book
81847,animation
81847,Disney
81847,fairy tale
81847,musical
81847,singing
82459,based on a book
82459,Coen Brothers
82459,Jeff Bridges
82459,Josh Brolin
82459,Matt Damon
82459,remake
82459,revenge
82459,Western
84152,audience intelligence underestimated
84152,Bradley Cooper
84152,drugs
84152,Robert De Niro
85414,Jake Gyllenhaal
85414,parallel universe
86882,Adrien Brody
86882,dialogue
86882,magical realism
86882,Owen Wilson
86882,Paris
86882,Rachel McAdams
86882,Woody Allen
87232,adapted from:comic
87232,comic book
87232,James McAvoy
87232,Kevin Bacon
87232,Michael Fassbender
87306,aliens
87306,audience intelligence underestimated
87306,bad plot
87306,J.J. Abrams
87306,sci-fi
87306,Steven Spielberg
87306,Story
87306,unbelievable characters
88125,based on a book
88125,Daniel Radcliffe
88125,Emma Watson
88125,franchise
88125,Ralph Fiennes
88125,Rupert Grint
88129,ambient music
88129,cars
88129,cinematography
88129,minimalistic
88129,ryan gosling
88140,adapted from:comic
88140,based on a comic
88140,Chris Evans
88140,comic book
88140,Hugo Weaving
88140,Marvel
88140,superhero
88140,World War II
88163,adultery
88163,Emma Stone
88163,Ryan Gosling
88810,Emma Stone
88810,segregation
89492,baseball
89492,based on a true story
89492,Brad Pitt
89492,Philip Seymour Hoffman
89492,sports
89864,Anna Kendrick
89864,Bryce Dallas Howard
89864,cancer
89864,disease
89864,Joseph Gordon-Levitt
89864,Seth Rogen
90866,Ben Kingsley
90866,Martin Scorsese
90866,Sacha Baron Cohen
91500,adapted from:book
91500,based on a book
91500,dystopia
91500,Woody Harrelson
91529,Batman
91529,Christopher Nolan
91529,Predictable
91542,adapted from:book series
91542,Bromance
91542,Guy Ritchie
92259,based on a true story
92259,feel good movie
92259,friendship
93840,clever
93840,dark comedy
93840,disappointing ending
93840,funny
93840,original
93840,original plot
93840,satire
94864,aliens
94864,Michael Fassbender
94864,prequel
94959,Bill Murray
94959,Bruce Willis
94959,Edward Norton
94959,quirky
94959,Wes Anderson
95510,comic book
95510,Denis Leary
95510,Emma Stone
95510,Martin Sheen
95510,Marvel
95510,Spider-Man
95510,superhero
96079,action
96079,cinematography
96079,franchise
96079,James Bond
96610,Bruce Willis
96610,Character study
96610,Joseph Gordon-Levitt
96610,sci-fi
96610,time travel
96610,visually appealing
97304,Ben Affleck
97304,hostage
97304,Iran
97304,John Goodman
97304,Middle East
97304,suspenseful
97304,true story
97752,adapted from:book
97752,based on a book
97752,dystopia
97752,Hugh Grant
97752,multiple storylines
97752,Tom Hanks
97913,animation
97913,disney
97913,video games
97921,father-son relationship
97921,Julia Stiles
97921,loneliness
97921,mental illness
97921,predictable ending
97921,Robert De Niro
97921,romance
97938,based on a book
97938,cgi
97938,India
97938,religion
98809,adapted from:book
98809,adventure
98809,based on a book
98809,fantasy
98809,Peter Jackson
99114,Jamie Foxx
99114,Jonah Hill
99114,Leonardo DiCaprio
99114,Quentin Tarantino
99114,Revenge
99114,Samuel L. Jackson
99114,Slavery
99114,Spaghetti Western
